NOC_CODE,OASIS_LABEL,Reading Comprehension,Writing,Numeracy,Digital Literacy,Oral Communication: Active Listening,Oral Communication: Oral Comprehension,Oral Communication: Oral Expression,Critical Thinking,Decision Making,Evaluation,Learning and Teaching Strategies,Problem Solving,Systems Analysis,Digital Production,Preventative Maintenance,Equipment and Tool Selection,Operation and Control,Operation Monitoring of Machinery and Equipment,Quality Control Testing,Repairing,Setting up,Product Design,Troubleshooting,Management of Financial Resources,Management of Material Resources,Management of Personnel Resources,Monitoring,Time Management,Coordinating,Instructing,Negotiating,Persuading,Social Perceptiveness,Categorization Flexibility,Deductive Reasoning,Fluency of Ideas,Inductive Reasoning,Information Ordering,Mathematical Reasoning,Memorizing,Multitasking,Numerical Ability,Pattern Identification,Pattern Organization Speed,Perceptual Speed,Problem Identification,Selective Attention,Spatial Orientation,Spatial Visualization,Verbal Ability,Written Comprehension,Written Expression,Body Flexibility,Dynamic Strength,Explosive Strength,Gross Body Coordination,Gross Body Equilibrium,Multi-Limb Coordination,Stamina,Static Strength,Trunk Strength,Arm-Hand Steadiness,Control of Settings,Finger Dexterity,Manual Dexterity,Multi-Signal Response,Rate Control,Reaction Time,Speed of Limb Movement,Finger-Hand-Wrist Motion,Auditory Attention,Depth Perception,Far Vision,Glare Tolerance,Hearing Sensitivity,Near Vision,Night Vision,Peripheral Vision,Speech Clarity,Speech Recognition,Sound Localization,Colour Perception,Total_Impact_0_1,Total_Impact_%
5410,Program leaders and instructors in recreation and sport,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2,2,3,2,2,1,2,3,1,2,3,3,2,3,1,2,3,2,2,3,4,3,4,4,2,5,4,4,2,1,1,2,1,1,1,3,0,3,2,3,1,2,1,1,1,3,2,1,1,0.3884057971014494,38.84
5510,Buskers,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1,1,3,1,1,0,3,2,0,1,1,0,2,2,2,2,3,1,1,3,3,2,3,3,3,3,3,3,3,0,3,3,2,3,3,3,2,3,2,2,3,2,2,3,3,5,2,2,2,0.2876254180602007,28.76
5510,Fashion Models,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,3,1,0,3,4,2,2,1,3,3,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0.14738015607580832,14.74
5510,Influencers,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,2,1,1,0,0,0,2,2,1,2,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0.16722408026755856,16.72
5510,Magicians and illusionists,1.0,1.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,1,2,3,2,2,0,3,3,1,2,2,2,2,3,2,2,4,2,2,2,3,2,3,3,4,2,2,3,3,0,4,4,1,1,2,5,5,3,3,2,2,2,2,2,1,5,3,2,2,0.3632107023411372,36.32
6001,Corporate sales managers,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3,4,4,4,3,3,3,2,3,3,3,3,3,2,0,2,4,4,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,1,3,0,1,4,4,1,1,0.49386845039018956,49.39
6002,Retail and wholesale trade managers,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3,3,4,3,3,4,3,3,4,3,3,2,3,2,2,2,4,3,3,0,0,0,1,0,1,1,1,2,0,1,1,1,0,0,1,0,1,2,1,2,0,2,3,0,1,3,3,0,2,0.4996655518394648,49.97
6003,Accommodation service managers,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3,3,3,3,3,3,3,2,3,3,3,2,3,3,2,2,4,4,4,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,2,1,2,0,2,3,0,1,3,4,0,1,0.4755852842809365,47.56
6003,Restaurant and food service managers,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,2,3,2,3,3,3,2,3,2,2,2,3,2,0,2,3,3,3,1,0,0,1,1,2,3,1,1,0,1,2,2,0,0,1,1,1,2,1,2,0,2,3,0,1,3,3,0,1,0.4684503901895206,46.85
6004,Managers in customer and personal services,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,3,3,3,3,0,0,0,2,1,2,2,1,1,0,1,1,2,1,1,1,1,1,2,1,2,0,2,3,0,1,3,3,0,1,0.4744704570791527,47.45
6201,Retail sales supervisors,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,4,3,2,1,0,0,1,1,2,1,2,1,2,1,2,1,1,1,1,0,1,2,1,1,0,1,3,0,2,3,3,1,2,0.4187290969899665,41.87
6202,"Accommodation, travel, tourism and related services supervisors",2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3,2,2,2,2,2,2,3,2,2,2,2,3,3,2,1,2,2,2,1,1,1,2,1,1,2,2,2,1,1,1,1,1,0,1,1,1,3,1,3,0,2,3,0,1,3,3,0,1,0.385953177257525,38.6
6202,Cleaning supervisors,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3,2,2,2,2,2,2,2,3,1,2,1,2,1,2,1,2,2,2,3,2,1,3,3,3,3,2,3,2,1,2,2,1,1,2,3,2,1,2,2,0,2,3,1,2,2,2,0,2,0.4011148272017837,40.11
6202,Customer service representatives supervisors (except financial services),3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3,3,3,2,2,3,2,3,2,2,2,2,2,1,0,2,2,2,2,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,2,1,1,0,1,3,0,0,2,3,0,1,0.3741360089186178,37.41
6202,Customer service representatives supervisors - financial services,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3,3,3,2,2,3,3,3,3,2,2,2,3,1,0,2,3,3,2,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,2,1,1,0,1,3,0,0,3,3,0,1,0.41917502787068023,41.92
6202,Executive housekeepers,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2,2,2,2,2,2,2,2,3,1,2,1,2,1,2,1,2,2,2,2,2,2,3,3,2,3,2,3,2,2,2,2,1,2,2,4,3,1,2,2,0,2,2,0,1,2,2,0,2,0.39598662207357865,39.6
6202,Food service supervisors,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,3,3,3,1,0,0,1,0,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,2,0,1,3,0,2,3,2,0,1,0.4118171683389075,41.18
6202,Other services supervisors,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,0,1,2,1,3,0,2,3,0,2,2,2,0,1,0.3716833890746934,37.17
6210,Retail and wholesale buyers,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3,3,3,3,3,3,2,1,3,2,3,2,3,2,0,2,4,3,3,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,3,0,0,3,3,0,2,0.412263099219621,41.23
6210,Technical sales specialists - wholesale trade,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3,3,4,3,3,3,4,2,3,3,3,2,3,1,0,2,4,3,3,0,0,0,0,1,2,0,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,2,3,0,0,4,4,0,0,0.45641025641025634,45.64
6220,Embalmers,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,3.0,2,2,2,2,2,1,3,2,1,2,1,1,2,3,1,2,2,2,2,2,0,1,2,0,2,1,1,2,4,0,3,3,0,0,0,1,0,0,2,0,0,0,3,0,0,2,1,0,5,0.3150501672240803,31.51
6220,Funeral directors,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3,3,3,3,3,3,3,2,3,2,2,2,3,2,1,2,3,3,3,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,2,0,0,3,3,0,0,0.4037904124860648,40.38
6220,Head Chefs,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3,3,4,3,3,3,3,4,3,2,2,3,3,3,0,3,3,2,3,2,2,0,3,1,2,3,2,3,3,2,3,3,4,2,3,4,3,3,2,2,0,2,2,0,0,2,3,0,3,0.5235228539576369,52.35
6220,Jewellers and related workers,2.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2,2,3,2,2,3,2,2,2,4,2,3,2,3,0,4,2,2,2,1,0,0,0,0,2,0,1,1,5,5,5,5,1,2,3,0,4,1,3,0,0,2,5,0,0,1,2,0,5,0.43143812709030116,43.14
6220,Sous-Chefs,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3,3,4,2,2,3,3,4,3,2,2,3,3,3,0,3,3,2,3,2,2,0,3,1,2,3,2,3,3,2,3,3,4,2,3,4,3,3,2,2,0,2,2,0,0,2,3,0,3,0.5103678929765889,51.04
6220,Specialist chefs,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3,3,4,3,3,2,3,4,3,2,2,3,3,3,0,3,3,2,3,2,2,0,3,1,2,3,2,3,3,2,3,3,4,2,3,4,3,3,2,2,0,2,2,0,0,2,3,0,3,0.5179487179487182,51.79
6220,Watch repairers,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,2,2,3,2,2,2,2,2,4,2,2,2,3,0,4,2,2,2,0,0,0,0,0,2,0,1,1,5,5,5,5,2,2,2,0,3,1,3,0,0,2,5,0,0,1,1,0,2,0.40200668896321073,40.2
6310,Financial sales representatives,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,3,4,3,3,2,3,3,2,3,3,2,3,3,1,0,0,4,3,3,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,3,4,0,1,0.3977703455964326,39.78
6310,Insurance agents and brokers,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,3,3,2,2,3,3,3,2,3,2,3,2,3,3,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,0,0,4,4,0,0,0.3654403567447047,36.54
6310,Real estate agents and salespersons,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3,3,4,3,2,3,3,2,3,3,3,3,2,1,3,3,4,4,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,2,3,0,1,3,0,0,4,4,0,2,0.430546265328874,43.05
6320,Bakers,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,2,1,1,2,1,0,1,1,2,1,1,2,3,2,3,3,1,1,1,1,2,2,2,0,0,0,2,0,0,2,1,0,2,0.3270903010033445,32.71
6320,Butchers - retail and wholesale,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,3,2,3,2,3,2,3,3,3,3,3,3,1,2,1,2,3,2,2,1,0,0,2,0,1,2,2,0,3,0.373021181716834,37.3
6320,Cooks,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,2,2,3,2,2,2,3,2,2,0,2,2,2,1,2,3,0,3,3,2,3,2,3,3,3,3,3,2,2,2,3,3,2,2,2,0,3,2,0,0,2,2,0,3,0.38127090301003363,38.13
6321,Barbers,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,2,1,2,2,1,2,1,2,1,1,1,2,0,2,2,2,1,2,2,0,2,1,2,2,1,3,4,3,4,4,0,0,1,1,3,2,1,0,0,1,3,0,0,1,2,0,3,0.290969899665552,29.1
6321,Cosmeticians,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,2,2,2,1,2,1,1,2,2,1,1,2,1,1,2,2,2,2,1,0,1,0,2,2,1,2,3,3,3,3,0,0,0,0,1,2,1,1,2,1,3,0,0,2,2,0,3,0.28874024526198444,28.87
6321,Electrologists,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,2,2,2,1,2,1,1,2,2,1,1,2,1,1,2,2,2,2,1,0,1,0,2,2,1,2,3,3,3,3,0,0,0,0,1,2,1,0,2,1,3,0,0,2,2,0,1,0.2849498327759198,28.49
6321,Estheticians,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,2,2,2,1,2,1,1,2,2,1,1,2,1,1,2,2,2,2,1,0,1,0,2,2,1,2,3,3,3,3,0,0,0,1,2,2,1,1,2,1,3,0,0,2,2,0,3,0.29096989966555187,29.1
6321,Hair replacement technicians (non-medical),2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,2,2,1,1,2,2,1,1,2,1,1,2,0,2,2,2,1,1,2,0,2,2,3,2,1,2,4,3,4,4,1,1,2,0,2,2,1,0,0,1,4,0,0,2,2,0,3,0.2936454849498329,29.36
6321,Hairstylists,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,3,1,2,2,1,2,1,2,1,1,1,2,0,2,2,2,1,2,2,0,2,1,2,2,1,3,4,3,4,4,0,0,0,1,3,2,1,0,0,1,3,0,0,2,2,0,3,0.3018952062430325,30.19
6321,Manicurists and pedicurist,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,0,0,0,1,0,1,1,3,2,2,2,0,0,1,1,1,2,1,0,0,1,1,0,0,2,2,0,2,0.20579710144927535,20.58
6321,Scalp treatment specialists,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,3,2,2,1,2,2,0,2,2,3,2,1,2,4,3,4,3,0,0,0,0,2,2,1,0,0,1,3,0,0,2,3,0,3,0.31237458193979944,31.24
6321,Tattoo artists,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3,2,5,2,2,1,1,1,1,2,2,2,2,3,0,5,2,2,2,1,3,0,1,0,3,3,1,1,4,3,3,4,0,0,0,1,3,2,3,0,0,1,3,0,0,2,2,0,5,0.3460423634336679,34.6
6322,Shoe repairers,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2,1,2,2,1,1,2,1,1,3,1,1,1,2,0,3,2,2,2,2,2,2,2,2,3,2,2,3,3,2,3,3,2,2,2,1,3,1,2,1,0,3,2,0,0,1,1,0,3,0.3001114827201785,30.01
6322,Shoemakers,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2,1,2,1,1,2,2,1,1,2,1,1,2,2,0,3,2,1,2,2,2,2,2,2,3,2,2,3,3,2,3,3,2,2,2,1,3,1,2,1,0,3,2,0,0,1,1,0,3,0.30367892976588645,30.37
6322,Upholsterers,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,3,2,1,1,3,2,2,2,2,3,2,3,3,3,3,3,3,2,2,2,2,3,2,2,0,0,2,3,0,2,2,1,0,4,0.37279821627647725,37.28
6410,Retail salespersons,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2,2,2,2,2,2,2,2,2,1,2,1,2,2,0,1,3,2,2,2,1,1,1,1,1,2,2,2,1,1,2,2,0,0,0,1,1,2,1,2,0,1,2,0,0,3,3,0,2,0.31393534002229656,31.39
6410,Sales and account representatives - wholesale trade (non-technical),3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,2,2,3,2,2,2,2,1,3,2,2,1,2,1,0,2,3,3,3,0,0,0,0,0,2,0,0,0,1,2,1,1,1,0,0,1,0,1,1,0,0,1,2,0,0,4,4,0,1,0.34425863991081385,34.43
6410,Visual merchandisers,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2,2,2,2,2,1,2,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,0,0,0,1,2,2,1,3,0,0,2,0,1,1,2,0,3,0.2903010033444817,29.03
6420,Furriers,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,1,2,2,2,2,2,1,2,2,2,2,1,2,0,3,2,1,1,2,2,0,1,1,3,1,1,2,4,3,4,4,1,2,2,0,3,1,2,1,0,0,3,0,0,1,1,0,3,0.3270903010033444,32.71
6420,Image consultants,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2,2,3,2,2,1,2,1,1,2,2,1,2,2,1,1,3,2,2,0,0,0,2,1,2,1,0,0,1,0,2,2,0,0,0,0,1,1,1,2,0,1,2,0,0,2,2,0,2,0.25462653288740245,25.46
6420,Milliners,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,1,2,2,2,2,2,1,2,2,2,2,1,2,0,3,2,1,1,2,1,0,1,1,3,1,1,2,4,3,4,4,2,2,2,0,4,1,2,1,0,0,3,0,0,1,1,0,3,0.3284280936454849,32.84
